"";"Lake";"Experiment";"Taxa";"Treatment";"Replicate";"con.pi";"AUC.RR";"AUC.pi";"AUC.totRR";"mean.con.pi"
"119";"Feresjörn";"summer";"Bosmina";"Pulse & Press";"4";0,148341772455541;-19,7188511199641;-1,10394844509087;-12,8059170851753;0,221083482763714
"120";"Feresjörn";"summer";"Bosmina";"Press";"4";0,148341772455541;-9,27527023388693;-3,94510299222394;1,34024174089908;0,221083482763714
"121";"Feresjörn";"summer";"Bosmina";"Press";"2";0,148341772455541;-4,45286625790195;1,48085321107085;-1,12702065954395;0,221083482763714
"122";"Feresjörn";"summer";"Bosmina";"Pulse & Press";"1";0,148341772455541;-14,9576483338468;0,325577874082805;-11,4820947240868;0,221083482763714
"123";"Feresjörn";"summer";"Bosmina";"Pulse & Press";"2";0,148341772455541;-9,64437447691272;1,22552464921175;-9,87237979700128;0,221083482763714
"124";"Feresjörn";"summer";"Bosmina";"Press";"3";0,148341772455541;-0,0647741780277795;-0,146850005523066;0,541786817547602;0,221083482763714
"125";"Feresjörn";"summer";"Bosmina";"Press";"1";0,148341772455541;2,14192122942921;1,74555993357904;4,78853546957833;0,221083482763714
"126";"Feresjörn";"summer";"Ceriodaphnia";"Pulse & Press";"4";0;-11,9586811643007;0,55396104702974;-12,8059170851753;0,0416576329294526
"127";"Feresjörn";"summer";"Ceriodaphnia";"Pulse";"3";0;-15,2613193444622;-0,2274778175328;-4,61501545226142;0,0499891595153431
"128";"Feresjörn";"summer";"Ceriodaphnia";"Pulse & Press";"1";0;-8,05868309020555;1,53352198597728;-11,4820947240868;0,0416576329294526
"129";"Feresjörn";"summer";"Ceriodaphnia";"Press";"4";0;1,44148002150042;1,40532551953219;2,76643463083064;0,0499891595153431
"130";"Feresjörn";"summer";"Ceriodaphnia";"Pulse";"2";0;-7,93034763545101;1,77535242815493;-3,3917451494867;0,0416576329294526
"131";"Feresjörn";"summer";"Chaoborus";"Pulse";"4";0,0109561814992863;-20,2595946292713;-0,226454956192026;-9,63270400109501;0,0166839569312428
"132";"Feresjörn";"summer";"Chaoborus";"Pulse & Press";"1";0,0109561814992863;-28;-0,570042444205506;-11,4820947240868;0,0166839569312428
"133";"Feresjörn";"summer";"Chaoborus";"Pulse & Press";"3";0,0109561814992863;-23,3183738675544;-0,38279918170262;-10,4331630939294;0,0166839569312428
"134";"Feresjörn";"summer";"Chaoborus";"Pulse";"3";0,0109561814992863;6,23726480049743;0,913634788117077;-4,52395084638885;0,0166839569312428
"135";"Feresjörn";"summer";"Chaoborus";"Pulse";"1";0,0109561814992863;-18,0283510951352;-0,122328325726036;-5,18139159264664;0,0166839569312428
"136";"Feresjörn";"summer";"Chaoborus";"Pulse";"2";0,0109561814992863;0,56146836476539;0,273260580558731;-3,3917451494867;0,0166839569312428
"137";"Feresjörn";"summer";"Chaoborus";"Pulse & Press";"2";0,0109561814992863;-28;-0,570042444205506;-9,87237979700128;0,0166839569312428
"138";"Feresjörn";"summer";"Chaoborus";"Pulse & Press";"4";0,0109561814992863;-28;-0,570042444205506;-12,8059170851753;0,0166839569312428
"139";"Feresjörn";"summer";"Chaoborus";"Press";"4";0,0109561814992863;-21,4164349914144;-0,452953477678059;1,34024174089908;0,0166839569312428
"140";"Feresjörn";"summer";"Chaoborus";"Press";"2";0,0109561814992863;-10,1145924974722;-0,313364805444398;-1,12702065954395;0,0166839569312428
"141";"Feresjörn";"summer";"Chaoborus";"Press";"1";0,0109561814992863;-16,9971287934219;-0,390597531822487;4,78853546957833;0,0166839569312428
"142";"Feresjörn";"summer";"Chaoborus";"Press";"3";0,0109561814992863;-19,9966777696451;-0,481518708438295;0,541786817547602;0,0166839569312428
"143";"Feresjörn";"summer";"Copepodite";"Pulse & Press";"3";0,067044554767605;0,841954483070021;4,3719732675686;-10,4331630939294;0,0609883441810748
"144";"Feresjörn";"summer";"Copepodite";"Pulse";"4";0,067044554767605;-0,272676060155119;2,17043897074012;-9,63270400109501;0,0609883441810748
"145";"Feresjörn";"summer";"Copepodite";"Pulse & Press";"1";0,067044554767605;0,986447335711297;2,95679103385014;-11,4820947240868;0,0609883441810748
"146";"Feresjörn";"summer";"Copepodite";"Pulse & Press";"4";0,067044554767605;-16,3679785939241;0,763282298318619;-12,8059170851753;0,0609883441810748
"147";"Feresjörn";"summer";"Copepodite";"Press";"4";0,067044554767605;-30,7360084496279;-1,36923073572272;1,34024174089908;0,0609883441810748
"148";"Feresjörn";"summer";"Copepodite";"Pulse";"3";0,067044554767605;4,2195959602836;1,08649519299326;-4,52395084638885;0,0609883441810748
"149";"Feresjörn";"summer";"Copepodite";"Pulse";"1";0,067044554767605;-2,10001665417613;0,757576763468724;-5,18139159264664;0,0609883441810748
"150";"Feresjörn";"summer";"Copepodite";"Pulse & Press";"2";0,067044554767605;-23,9674857926669;1,18892036417641;-9,87237979700128;0,0609883441810748
"151";"Feresjörn";"summer";"Copepodite";"Press";"3";0,067044554767605;-6,12811525707412;-0,0411172944131021;0,541786817547602;0,0609883441810748
"152";"Feresjörn";"summer";"Copepodite";"Press";"2";0,067044554767605;-22,6448911072756;-0,622091272990517;-1,12702065954395;0,0609883441810748
"153";"Feresjörn";"summer";"Copepodite";"Pulse";"2";0,067044554767605;-3,24918759309617;0,310751203807889;-3,3917451494867;0,0609883441810748
"154";"Feresjörn";"summer";"Copepodite";"Press";"1";0,067044554767605;-25,8025062192818;-1,03889234625754;4,78853546957833;0,0609883441810748
"155";"Feresjörn";"summer";"Eudiaptomus";"Press";"3";0,356626508443138;-5,51742627862168;-2,60114269126945;0,541786817547602;0,309756566650035
"156";"Feresjörn";"summer";"Eudiaptomus";"Press";"4";0,356626508443138;7,33965223343249;4,20853731496018;1,34024174089908;0,309756566650035
"157";"Feresjörn";"summer";"Eudiaptomus";"Pulse & Press";"4";0,356626508443138;-16,6743674472025;-2,45043237441758;-12,8059170851753;0,309756566650035
"158";"Feresjörn";"summer";"Eudiaptomus";"Press";"2";0,356626508443138;-14,1843533072941;-3,77017491269472;-1,12702065954395;0,309756566650035
"159";"Feresjörn";"summer";"Eudiaptomus";"Press";"1";0,356626508443138;-9,7424500843424;-3,76154995904097;4,78853546957833;0,309756566650035
"160";"Feresjörn";"summer";"Eudiaptomus";"Pulse";"3";0,356626508443138;-16,4447844133968;-3,21954369150711;-4,52395084638885;0,309756566650035
"161";"Feresjörn";"summer";"Eudiaptomus";"Pulse";"4";0,356626508443138;-10,5518437770684;1,77045526659885;-9,63270400109501;0,309756566650035
"162";"Feresjörn";"summer";"Eudiaptomus";"Pulse & Press";"3";0,356626508443138;-20,5150765090114;-7,54968777794779;-10,4331630939294;0,309756566650035
"163";"Feresjörn";"summer";"Eudiaptomus";"Pulse & Press";"2";0,356626508443138;-22,3475350799228;-5,89072740092322;-9,87237979700128;0,309756566650035
"164";"Feresjörn";"summer";"Eudiaptomus";"Pulse";"1";0,356626508443138;0,611917292542778;3,54897214228882;-5,18139159264664;0,309756566650035
"165";"Feresjörn";"summer";"Eudiaptomus";"Pulse";"2";0,356626508443138;-11,6929791110431;-3,13800288623904;-3,3917451494867;0,309756566650035
"166";"Feresjörn";"summer";"Eudiaptomus";"Pulse & Press";"1";0,356626508443138;-29,1990029089371;-8,38248692028964;-11,4820947240868;0,309756566650035
"167";"Feresjörn";"summer";"Kellicottia";"Press";"4";3,51299389027837e-05;-55,1203426146118;-0,003473717655417;-8,93337621228167;7,09184820078612e-05
"168";"Feresjörn";"summer";"Kellicottia";"Press";"2";3,51299389027837e-05;-54,0783771630481;-0,00272352192032783;21,0630962690695;7,09184820078612e-05
"169";"Feresjörn";"summer";"Kellicottia";"Press";"3";3,51299389027837e-05;2,42728251289161;0,000562836813100817;-1,60437119189775;6,120661030509e-05
"170";"Feresjörn";"summer";"Kellicottia";"Pulse";"3";3,51299389027837e-05;-25,3735612697422;-0,000137689897829428;-12,2485965381419;7,09184820078612e-05
"171";"Feresjörn";"summer";"Kellicottia";"Pulse & Press";"4";3,51299389027837e-05;-2,90363152374108;0,0044490054325186;-7,72929030551787;7,09184820078612e-05
"172";"Feresjörn";"summer";"Kellicottia";"Pulse & Press";"3";3,51299389027837e-05;11,6700521593864;0,0117959603503279;-10,4331630939294;5,9098735006551e-05
"173";"Feresjörn";"summer";"Kellicottia";"Press";"1";3,51299389027837e-05;-46,4275458553854;-0,00109267389035114;-4,85871475748228;7,09184820078612e-05
"174";"Feresjörn";"summer";"Kellicottia";"Pulse";"1";3,51299389027837e-05;5,85462700449584;0,00325379125448517;0,765243895177239;7,09184820078612e-05
"175";"Feresjörn";"summer";"Kellicottia";"Pulse";"4";3,51299389027837e-05;-11,9744367889642;0,00355927023912597;-13,3606825241449;7,09184820078612e-05
"176";"Feresjörn";"summer";"Kellicottia";"Pulse & Press";"1";3,51299389027837e-05;13,2992707989125;0,014052540261683;-11,4820947240868;5,9098735006551e-05
"177";"Feresjörn";"summer";"Kellicottia";"Pulse & Press";"2";3,51299389027837e-05;1,76292700712534;0,00516344786322854;-9,87237979700128;5,9098735006551e-05
"178";"Feresjörn";"summer";"Kellicottia";"Pulse";"2";3,51299389027837e-05;3,47750526161315;0,00574996954018447;-3,3917451494867;5,9098735006551e-05
"179";"Feresjörn";"summer";"Keratella";"Press";"2";0;-0,584942001284633;6,78715761323448e-05;1,92074140311533;9,71345309768736e-05
"180";"Feresjörn";"summer";"Keratella";"Press";"3";0;1,66666658958229;0,00306944978778706;-2,32764517224584;0,000105585295430765
"181";"Feresjörn";"summer";"Keratella";"Pulse";"3";0;0,521621909783861;0,00350950813884141;-2,94655769668313;9,71345309768736e-05
"182";"Feresjörn";"summer";"Keratella";"Pulse";"2";0;-3,12702655236106;0,00116155664934543;-2,30371126209616;9,71345309768736e-05
"183";"Feresjörn";"summer";"Mesocyclops";"Pulse";"3";0;-24,6946490817815;-1,17508987264421;-4,82359271380737;0,0399988543483482
